date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-11-25,11,4,0.0,8.7,3,93,06:00 PM,07:21 AM,08:00 AM,05:45 PM,1,5,7,5,22,12,65,0.0,1039,11,10,110,12,21220
2015-11-26,15,6,0.0,8.7,3,100,06:52 PM,08:27 AM,08:01 AM,05:45 PM,6,9,10,9,15,22,78,0.0,1041,15,10,130,8,21220
2015-11-27,16,8,0.0,8.7,4,94,07:48 PM,09:29 AM,08:02 AM,05:44 PM,8,11,12,11,18,8,79,0.0,1031,16,10,213,10,21220
2015-11-28,18,11,0.0,7.0,4,87,08:46 PM,10:24 AM,08:03 AM,05:44 PM,11,13,14,13,15,61,83,1.5,1022,18,9,230,8,21220
2015-11-29,8,6,0.0,5.3,2,80,09:45 PM,11:13 AM,08:04 AM,05:44 PM,4,5,8,5,23,67,76,13.0,1024,8,9,27,16,21220
2015-11-30,8,3,0.0,3.5,2,73,10:44 PM,11:55 AM,08:05 AM,05:43 PM,2,2,6,2,26,70,78,2.7,1027,8,7,48,18,21220
2015-12-01,11,9,0.0,3.5,3,66,11:42 PM,12:32 PM,08:06 AM,05:43 PM,9,8,10,8,14,97,96,32.8,1019,11,7,147,9,21220
2015-12-02,14,10,0.0,3.5,3,60,No moonrise,01:06 PM,08:07 AM,05:43 PM,11,10,11,10,20,93,95,5.1,1010,14,9,219,13,21220
2015-12-03,5,5,0.0,8.7,3,53,12:39 AM,01:37 PM,08:08 AM,05:43 PM,2,1,6,1,41,5,78,0.0,1015,5,10,290,26,21220
2015-12-04,10,3,0.0,8.7,3,46,01:35 AM,02:07 PM,08:09 AM,05:43 PM,2,3,6,3,22,1,74,0.0,1032,10,10,266,13,21220
2015-12-05,11,4,0.0,8.7,3,39,02:30 AM,02:36 PM,08:10 AM,05:42 PM,3,5,7,5,11,0,76,0.0,1038,11,10,97,6,21220
2015-12-06,10,4,0.0,8.7,2,33,03:25 AM,03:06 PM,08:11 AM,05:42 PM,2,6,7,6,9,19,73,0.0,1032,10,10,205,5,21220
2015-12-07,12,4,0.0,8.7,3,26,04:21 AM,03:38 PM,08:12 AM,05:42 PM,1,5,7,5,14,20,68,0.0,1022,12,10,310,7,21220
2015-12-08,10,4,0.0,7.0,2,19,05:17 AM,04:12 PM,08:13 AM,05:42 PM,1,4,7,4,17,17,69,0.0,1021,10,10,238,10,21220
2015-12-09,12,6,0.0,7.0,2,12,06:14 AM,04:50 PM,08:13 AM,05:42 PM,6,6,9,6,18,48,80,0.0,1018,12,10,161,11,21220
2015-12-10,14,7,0.0,8.7,4,5,07:11 AM,05:33 PM,08:14 AM,05:42 PM,7,9,10,9,14,24,83,0.3,1015,14,10,216,7,21220
2015-12-11,17,9,0.0,7.0,3,1,08:07 AM,06:21 PM,08:15 AM,05:43 PM,9,11,12,11,16,40,83,0.0,1014,17,10,186,9,21220
2015-12-12,17,11,0.0,5.2,3,8,09:00 AM,07:15 PM,08:16 AM,05:43 PM,11,13,14,13,13,43,86,0.0,1020,17,10,192,7,21220
2015-12-13,20,14,0.0,7.0,4,15,09:51 AM,08:13 PM,08:17 AM,05:43 PM,14,16,16,16,16,40,84,0.0,1020,20,10,220,8,21220
2015-12-14,19,13,0.0,3.5,4,22,10:37 AM,09:15 PM,08:17 AM,05:43 PM,14,15,16,15,34,72,89,1.9,1009,19,8,182,20,21220
2015-12-15,14,9,0.0,8.7,4,28,11:20 AM,10:18 PM,08:18 AM,05:43 PM,8,11,13,11,35,23,72,0.1,1006,14,10,297,22,21220
2015-12-16,11,7,0.0,5.2,2,35,12:00 PM,11:24 PM,08:19 AM,05:44 PM,5,7,9,7,18,46,76,0.0,1018,11,10,197,11,21220
2015-12-17,11,6,0.0,3.5,3,42,12:37 PM,No moonset,08:19 AM,05:44 PM,9,8,10,8,15,81,94,23.5,1012,11,8,181,9,21220
2015-12-18,6,1,0.0,7.0,1,49,01:13 PM,12:30 AM,08:20 AM,05:44 PM,-1,-0,3,-0,20,53,76,0.3,1019,6,10,227,12,21220
2015-12-19,5,0,0.0,5.2,1,55,01:49 PM,01:38 AM,08:21 AM,05:45 PM,-1,-1,2,-1,24,55,77,2.1,1019,5,10,216,14,21220
2015-12-20,4,1,0.0,5.2,1,62,02:26 PM,02:45 AM,08:21 AM,05:45 PM,-1,-0,3,-0,23,52,76,0.3,1021,4,10,187,13,21220
2015-12-21,12,5,0.0,7.0,2,69,03:07 PM,03:54 AM,08:22 AM,05:46 PM,5,5,9,5,37,43,77,0.0,1025,12,10,209,22,21220
2015-12-22,14,11,0.0,5.2,3,76,03:50 PM,05:02 AM,08:22 AM,05:46 PM,11,10,12,10,22,76,95,4.5,1017,14,9,212,13,21220
2015-12-23,16,11,0.0,3.5,3,83,04:38 PM,06:08 AM,08:23 AM,05:47 PM,14,13,14,13,27,96,98,24.3,1016,16,5,134,15,21220
2015-12-24,21,16,0.0,5.2,4,89,05:32 PM,07:12 AM,08:23 AM,05:47 PM,16,18,18,18,32,81,90,6.3,1015,21,10,210,18,21220
2015-12-25,19,15,0.0,5.2,4,96,06:28 PM,08:10 AM,08:23 AM,05:48 PM,16,17,17,17,11,82,95,15.6,1021,19,9,161,6,21220
2015-12-26,13,11,0.0,3.5,3,97,07:28 PM,09:02 AM,08:24 AM,05:49 PM,10,10,12,10,24,90,84,3.8,1028,13,6,55,16,21220
2015-12-27,20,11,0.0,8.7,4,90,08:28 PM,09:48 AM,08:24 AM,05:49 PM,13,13,15,13,29,65,89,4.0,1017,20,10,236,19,21220
2015-12-28,6,1,0.0,5.2,1,84,09:28 PM,10:28 AM,08:24 AM,05:50 PM,-0,1,4,1,29,59,72,3.6,1019,6,9,238,18,21220
2015-12-29,13,2,0.0,7.0,3,77,10:26 PM,11:05 AM,08:25 AM,05:51 PM,6,7,9,7,17,64,83,0.4,1017,13,10,189,11,21220
2015-12-30,11,9,0.0,3.5,3,70,11:23 PM,11:38 AM,08:25 AM,05:51 PM,9,9,10,9,12,87,88,3.8,1022,11,10,123,8,21220
2015-12-31,11,5,0.0,8.7,2,63,No moonrise,12:08 PM,08:25 AM,05:52 PM,5,6,9,6,22,36,78,3.1,1020,11,10,290,15,21220
