date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-11-25,12,5,0.0,8.7,3,93,06:03 PM,07:22 AM,08:01 AM,05:49 PM,2,6,8,6,18,4,65,0.0,1039,12,10,121,11,20735
2015-11-26,15,6,0.0,8.7,4,100,06:55 PM,08:28 AM,08:02 AM,05:48 PM,8,10,11,10,11,19,81,0.0,1040,15,10,165,6,20735
2015-11-27,17,9,0.0,8.7,4,94,07:51 PM,09:30 AM,08:03 AM,05:48 PM,9,12,13,12,14,7,80,0.0,1032,17,10,219,8,20735
2015-11-28,19,11,0.0,8.7,4,87,08:49 PM,10:24 AM,08:04 AM,05:47 PM,11,14,15,14,12,46,78,0.2,1022,19,9,252,6,20735
2015-11-29,9,7,0.0,3.5,2,80,09:49 PM,11:14 AM,08:05 AM,05:47 PM,6,6,9,6,21,90,80,2.7,1023,9,10,32,15,20735
2015-11-30,8,5,0.0,3.5,2,73,10:47 PM,11:56 AM,08:06 AM,05:47 PM,3,3,6,3,23,90,79,3.1,1027,8,7,42,16,20735
2015-12-01,10,8,0.0,3.5,2,66,11:45 PM,12:33 PM,08:07 AM,05:47 PM,8,8,9,8,10,100,95,27.2,1019,10,5,224,7,20735
2015-12-02,15,11,0.0,3.5,3,60,No moonrise,01:08 PM,08:07 AM,05:46 PM,12,11,12,11,19,94,95,12.2,1010,15,7,204,12,20735
2015-12-03,6,4,0.0,8.7,3,53,12:41 AM,01:39 PM,08:08 AM,05:46 PM,3,3,6,3,33,5,81,0.1,1016,6,10,290,20,20735
2015-12-04,11,3,0.0,8.7,3,46,01:37 AM,02:09 PM,08:09 AM,05:46 PM,3,5,7,5,16,0,75,0.0,1032,11,10,254,11,20735
2015-12-05,13,5,0.0,8.7,3,39,02:32 AM,02:38 PM,08:10 AM,05:46 PM,5,7,9,7,8,0,76,0.0,1038,13,10,141,6,20735
2015-12-06,13,5,0.0,8.7,3,33,03:27 AM,03:09 PM,08:11 AM,05:46 PM,3,7,8,7,8,15,73,0.0,1032,13,10,196,5,20735
2015-12-07,14,5,0.0,8.7,3,26,04:22 AM,03:41 PM,08:12 AM,05:46 PM,3,7,8,7,10,16,71,0.0,1022,14,10,289,6,20735
2015-12-08,11,5,0.0,7.0,2,19,05:19 AM,04:15 PM,08:13 AM,05:46 PM,3,6,8,6,13,25,69,0.0,1020,11,10,122,8,20735
2015-12-09,13,5,0.0,8.7,2,12,06:15 AM,04:54 PM,08:14 AM,05:46 PM,6,7,9,7,18,36,83,0.0,1018,13,10,176,11,20735
2015-12-10,15,8,0.0,8.7,3,5,07:12 AM,05:37 PM,08:15 AM,05:46 PM,8,10,11,10,13,31,84,0.5,1015,15,10,171,7,20735
2015-12-11,18,10,0.0,7.0,3,1,08:07 AM,06:24 PM,08:15 AM,05:46 PM,11,12,13,12,18,37,85,0.0,1015,18,10,203,10,20735
2015-12-12,17,12,0.0,7.0,4,8,09:01 AM,07:18 PM,08:16 AM,05:46 PM,13,14,15,14,13,42,89,0.0,1020,17,9,207,7,20735
2015-12-13,21,14,0.0,7.0,4,15,09:52 AM,08:16 PM,08:17 AM,05:47 PM,14,17,17,17,15,53,84,0.0,1020,21,10,205,8,20735
2015-12-14,20,14,0.0,3.5,4,22,10:38 AM,09:18 PM,08:18 AM,05:47 PM,15,17,17,17,32,65,88,2.2,1009,20,8,184,18,20735
2015-12-15,14,9,0.0,8.7,3,28,11:22 AM,10:21 PM,08:18 AM,05:47 PM,9,12,14,12,31,16,74,3.5,1007,14,10,301,19,20735
2015-12-16,12,8,0.0,5.2,3,35,12:01 PM,11:27 PM,08:19 AM,05:47 PM,6,8,10,8,14,31,77,0.0,1018,12,10,200,9,20735
2015-12-17,12,7,0.0,3.5,3,42,12:38 PM,No moonset,08:20 AM,05:48 PM,9,9,10,9,13,84,95,32.5,1012,12,6,180,8,20735
2015-12-18,7,2,0.0,5.2,1,49,01:15 PM,12:33 AM,08:20 AM,05:48 PM,-0,2,4,2,17,63,75,0.5,1019,7,9,236,11,20735
2015-12-19,6,1,0.0,5.2,1,55,01:51 PM,01:40 AM,08:21 AM,05:49 PM,-0,1,4,1,21,57,76,2.4,1019,6,9,219,13,20735
2015-12-20,6,2,0.0,7.0,1,62,02:29 PM,02:47 AM,08:21 AM,05:49 PM,-0,1,4,1,20,53,76,0.3,1021,6,10,185,12,20735
2015-12-21,13,3,0.0,7.0,2,69,03:09 PM,03:55 AM,08:22 AM,05:49 PM,5,5,8,5,35,41,80,0.0,1025,13,10,204,21,20735
2015-12-22,15,12,0.0,5.2,3,76,03:53 PM,05:03 AM,08:22 AM,05:50 PM,12,12,13,12,21,76,95,8.6,1017,15,8,208,12,20735
2015-12-23,19,13,0.0,3.5,4,83,04:42 PM,06:09 AM,08:23 AM,05:50 PM,15,15,16,15,25,97,97,14.4,1016,19,8,150,15,20735
2015-12-24,22,18,0.0,3.5,5,89,05:35 PM,07:12 AM,08:23 AM,05:51 PM,18,20,20,20,31,80,91,19.3,1016,22,7,204,18,20735
2015-12-25,20,17,0.0,3.5,4,96,06:32 PM,08:10 AM,08:24 AM,05:52 PM,18,19,19,19,15,95,96,12.4,1021,20,5,190,8,20735
2015-12-26,14,12,0.0,3.5,3,97,07:31 PM,09:03 AM,08:24 AM,05:52 PM,11,12,13,12,21,94,87,1.8,1027,14,6,54,14,20735
2015-12-27,21,11,0.0,8.7,4,90,08:31 PM,09:49 AM,08:24 AM,05:53 PM,14,15,16,15,29,55,89,3.7,1017,21,10,232,19,20735
2015-12-28,7,2,0.0,7.0,1,84,09:31 PM,10:30 AM,08:25 AM,05:54 PM,1,3,6,3,23,53,72,0.1,1019,7,10,258,15,20735
2015-12-29,14,3,0.0,8.7,3,77,10:28 PM,11:06 AM,08:25 AM,05:54 PM,7,8,9,8,15,46,83,0.3,1017,14,10,221,10,20735
2015-12-30,12,9,0.0,3.5,3,70,11:26 PM,11:39 AM,08:25 AM,05:55 PM,9,9,11,9,13,80,91,3.8,1022,12,8,115,9,20735
2015-12-31,11,7,0.0,8.7,2,63,No moonrise,12:10 PM,08:25 AM,05:56 PM,7,8,10,8,15,56,81,3.5,1020,11,10,260,10,20735
